session_id,material_english,force_n,slice_mode,segment_label,start_epoch,end_epoch,duration_s,audio_start_idx,audio_end_idx,tactile_row_start_idx,tactile_row_end_idx,video_frame_start,video_frame_end
wood_f9_r1_v1,wood,9,sliding,wins06,1607155082.500,1607155089.500,7.000,312000,424000,1898,2708,588,799
wood_f9_r1_v1,wood,9,sliding,wins07,1607155086.000,1607155093.000,7.000,368000,480000,2246,3183,693,904
wood_f9_r1_v1,wood,9,sliding,wins08,1607155089.500,1607155096.500,7.000,424000,536000,2709,3637,799,1009
wood_f9_r1_v1,wood,9,sliding,wins09,1607155093.000,1607155100.000,7.000,480000,592000,3183,4111,904,1115
wood_f9_r1_v1,wood,9,sliding,wins10,1607155096.500,1607155103.500,7.000,536000,648000,3638,4564,1009,1220
wood_f9_r1_v1,wood,9,sliding,wins11,1607155100.000,1607155107.000,7.000,592000,704000,4111,5033,1115,1326
wood_f9_r1_v1,wood,9,sliding,wins12,1607155103.500,1607155110.500,7.000,648000,760000,4564,5466,1220,1431
wood_f9_r1_v1,wood,9,sliding,wins13,1607155107.000,1607155114.000,7.000,704000,816000,5033,5905,1326,1537
wood_f9_r1_v1,wood,9,sliding,wins14,1607155110.500,1607155117.500,7.000,760000,872000,5467,6378,1431,1642
wood_f9_r1_v1,wood,9,sliding,wins15,1607155114.000,1607155121.000,7.000,816000,928000,5905,6849,1537,1748
wood_f9_r1_v1,wood,9,sliding,wins16,1607155117.500,1607155124.500,7.000,872000,984000,6379,7325,1642,1853
wood_f9_r1_v1,wood,9,sliding,wins17,1607155121.000,1607155128.000,7.000,928000,1040000,6849,7799,1748,1959
wood_f9_r1_v1,wood,9,sliding,winm01,1607155065.000,1607155075.300,10.300,32000,196800,0,1106,60,371
wood_f9_r1_v1,wood,9,sliding,winm02,1607155070.150,1607155080.450,10.300,114400,279200,536,1678,215,526
wood_f9_r1_v1,wood,9,sliding,winm03,1607155075.300,1607155085.600,10.300,196800,361600,1107,2206,371,681
wood_f9_r1_v1,wood,9,sliding,winm04,1607155080.450,1607155090.750,10.300,279200,444000,1679,2880,526,836
wood_f9_r1_v1,wood,9,sliding,winm05,1607155085.600,1607155095.900,10.300,361600,526400,2207,3561,681,991
wood_f9_r1_v1,wood,9,sliding,winm06,1607155090.750,1607155101.050,10.300,444000,608800,2881,4239,836,1147
wood_f9_r1_v1,wood,9,sliding,winm07,1607155095.900,1607155106.200,10.300,526400,691200,3562,4928,991,1302
wood_f9_r1_v1,wood,9,sliding,winm08,1607155101.050,1607155111.350,10.300,608800,773600,4240,5571,1147,1457
wood_f9_r1_v1,wood,9,sliding,winm09,1607155106.200,1607155116.500,10.300,691200,856000,4929,6241,1302,1612
wood_f9_r1_v1,wood,9,sliding,winm10,1607155111.350,1607155121.650,10.300,773600,938400,5572,6940,1457,1767
wood_f9_r1_v1,wood,9,sliding,winm11,1607155116.500,1607155126.800,10.300,856000,1020800,6242,7633,1612,1923
wood_f9_r1_v1,wood,9,sliding,winl01,1607155065.000,1607155079.000,14.000,32000,256000,0,1512,60,482
wood_f9_r1_v1,wood,9,sliding,winl02,1607155072.000,1607155086.000,14.000,144000,368000,739,2246,271,693
wood_f9_r1_v1,wood,9,sliding,winl03,1607155079.000,1607155093.000,14.000,256000,480000,1512,3183,482,904
wood_f9_r1_v1,wood,9,sliding,winl04,1607155086.000,1607155100.000,14.000,368000,592000,2246,4111,693,1115
wood_f9_r1_v1,wood,9,sliding,winl05,1607155093.000,1607155107.000,14.000,480000,704000,3183,5033,904,1326
wood_f9_r1_v1,wood,9,sliding,winl06,1607155100.000,1607155114.000,14.000,592000,816000,4111,5905,1115,1537
wood_f9_r1_v1,wood,9,sliding,winl07,1607155107.000,1607155121.000,14.000,704000,928000,5033,6849,1326,1748
wood_f9_r1_v1,wood,9,sliding,winl08,1607155114.000,1607155128.000,14.000,816000,1040000,5905,7799,1537,1959
brass_f3_r1_v1,brass,3,sliding,winsb01,1607151142.994,1607151149.994,7.000,63901,175901,103,326,120,329
brass_f3_r1_v1,brass,3,sliding,winsb02,1607151146.108,1607151153.108,7.000,113732,225732,208,422,213,422
brass_f3_r1_v1,brass,3,sliding,winsb03,1607151149.368,1607151156.368,7.000,165888,277888,309,522,310,520
brass_f3_r1_v1,brass,3,sliding,winsb04,1607151152.842,1607151159.842,7.000,221478,333478,415,628,414,624
brass_f3_r1_v1,brass,3,sliding,winsb05,1607151157.179,1607151164.179,7.000,290863,402863,547,762,544,754
brass_f3_r1_v1,brass,3,sliding,winsb06,1607151160.783,1607151167.783,7.000,348534,460534,657,873,652,862
brass_f3_r1_v1,brass,3,sliding,winsb07,1607151163.962,1607151170.962,7.000,399391,511391,756,971,747,957
brass_f3_r1_v1,brass,3,sliding,winsb08,1607151167.591,1607151174.591,7.000,457456,569456,868,1086,856,1065
brass_f3_r1_v1,brass,3,sliding,winsb09,1607151170.896,1607151177.896,7.000,510333,622333,970,1188,955,1164
brass_f3_r1_v1,brass,3,sliding,winsb10,1607151174.807,1607151181.807,7.000,572909,684909,1094,1309,1072,1281
brass_f3_r1_v1,brass,3,sliding,winsb11,1607151178.182,1607151185.182,7.000,626906,738906,1198,1413,1173,1382
brass_f3_r1_v1,brass,3,sliding,winsb12,1607151180.828,1607151187.828,7.000,669246,781246,1279,1495,1252,1462
brass_f3_r1_v1,brass,3,sliding,winsb13,1607151185.225,1607151192.225,7.000,739604,851604,1415,1631,1384,1593
brass_f3_r1_v1,brass,3,sliding,winsb14,1607151187.860,1607151194.860,7.000,781764,893764,1497,1712,1463,1672
brass_f3_r1_v1,brass,3,sliding,winsb15,1607151192.091,1607151199.091,7.000,849458,961458,1628,1843,1589,1799
brass_f3_r1_v1,brass,3,sliding,winsb16,1607151195.009,1607151202.009,7.000,896151,1008151,1718,1934,1677,1886
brass_f3_r1_v1,brass,3,sliding,winmb01,1607151144.236,1607151154.536,10.300,83778,248578,143,466,157,465
brass_f3_r1_v1,brass,3,sliding,winmb02,1607151148.889,1607151159.189,10.300,158225,323025,294,608,296,604
brass_f3_r1_v1,brass,3,sliding,winmb03,1607151153.666,1607151163.966,10.300,234649,399449,440,755,439,747
brass_f3_r1_v1,brass,3,sliding,winmb04,1607151159.006,1607151169.306,10.300,320089,484889,604,920,599,907
brass_f3_r1_v1,brass,3,sliding,winmb05,1607151163.546,1607151173.846,10.300,392740,557540,743,1063,735,1043
brass_f3_r1_v1,brass,3,sliding,winmb06,1607151168.845,1607151179.145,10.300,477512,642312,907,1227,893,1202
brass_f3_r1_v1,brass,3,sliding,winmb07,1607151174.839,1607151185.139,10.300,573418,738218,1094,1412,1073,1381
brass_f3_r1_v1,brass,3,sliding,winmb08,1607151179.952,1607151190.252,10.300,655239,820039,1252,1570,1226,1534
brass_f3_r1_v1,brass,3,sliding,winmb09,1607151185.053,1607151195.353,10.300,736852,901652,1410,1727,1379,1687
brass_f3_r1_v1,brass,3,sliding,winmb10,1607151189.845,1607151200.145,10.300,813525,978325,1559,1876,1522,1830
brass_f3_r1_v1,brass,3,sliding,winlb01,1607151145.644,1607151159.644,14.000,106306,330306,193,622,199,618
brass_f3_r1_v1,brass,3,sliding,winlb02,1607151152.610,1607151166.610,14.000,217756,441756,407,836,407,826
brass_f3_r1_v1,brass,3,sliding,winlb04,1607151165.916,1607151179.916,14.000,430655,654655,815,1250,806,1225
brass_f3_r1_v1,brass,3,sliding,winlb05,1607151172.996,1607151186.996,14.000,543932,767932,1036,1469,1018,1437
brass_f3_r1_v1,brass,3,sliding,winlb06,1607151179.367,1607151193.367,14.000,645868,869868,1235,1667,1208,1627
brass_f3_r1_v1,brass,3,sliding,winlb07,1607151185.834,1607151199.834,14.000,749339,973339,1434,1866,1402,1821
brass_f3_r1_v1,brass,3,sliding,wine02,1607151145.382,1607151153.882,8.500,102117,238117,185,446,191,446
brass_f3_r1_v1,brass,3,sliding,wine03,1607151149.358,1607151157.858,8.500,165729,301729,308,566,310,565
brass_f3_r1_v1,brass,3,sliding,wine04,1607151153.832,1607151162.332,8.500,237311,373311,445,704,444,698
brass_f3_r1_v1,brass,3,sliding,wine05,1607151158.597,1607151167.097,8.500,313546,449546,591,851,587,841
brass_f3_r1_v1,brass,3,sliding,wine07,1607151166.419,1607151174.919,8.500,438699,574699,831,1096,821,1075
brass_f3_r1_v1,brass,3,sliding,wine08,1607151170.941,1607151179.441,8.500,511059,647059,972,1236,956,1211
brass_f3_r1_v1,brass,3,sliding,wine09,1607151174.873,1607151183.373,8.500,573966,709966,1096,1357,1074,1328
brass_f3_r1_v1,brass,3,sliding,wine10,1607151179.470,1607151187.970,8.500,647524,783524,1238,1500,1211,1466
brass_f3_r1_v1,brass,3,sliding,wine11,1607151183.393,1607151191.893,8.500,710293,846293,1359,1621,1329,1583
brass_f3_r1_v1,brass,3,sliding,wine12,1607151187.712,1607151196.212,8.500,779389,915389,1493,1754,1458,1713
brass_f3_r1_v1,brass,3,sliding,wine13,1607151192.598,1607151201.098,8.500,857562,993562,1644,1906,1604,1859
brass_f6_r1_v1,brass,6,sliding,winsb01,1607151368.464,1607151375.464,7.000,55416,167416,145,903,103,313
brass_f6_r1_v1,brass,6,sliding,winsb02,1607151372.379,1607151379.379,7.000,118070,230070,566,1331,220,430
brass_f6_r1_v1,brass,6,sliding,winsb03,1607151375.313,1607151382.313,7.000,165011,277011,887,1663,308,517
brass_f6_r1_v1,brass,6,sliding,winsb04,1607151379.599,1607151386.599,7.000,233588,345588,1357,1866,436,645
brass_f6_r1_v1,brass,6,sliding,winsb05,1607151383.051,1607151390.051,7.000,288823,400823,1743,1973,539,748
brass_f6_r1_v1,brass,6,sliding,winsb06,1607151385.976,1607151392.976,7.000,335621,447621,1848,2064,627,836
brass_f6_r1_v1,brass,6,sliding,winsb07,1607151390.145,1607151397.145,7.000,402325,514325,1977,2192,751,960
brass_f6_r1_v1,brass,6,sliding,winsb08,1607151392.786,1607151399.786,7.000,444584,556584,2059,2273,830,1039
brass_f6_r1_v1,brass,6,sliding,winsb09,1607151396.578,1607151403.578,7.000,505247,617247,2175,2390,943,1152
brass_f6_r1_v1,brass,6,sliding,winsb10,1607151399.883,1607151406.883,7.000,558125,670125,2277,2491,1042,1251
brass_f6_r1_v1,brass,6,sliding,winsb11,1607151403.698,1607151410.698,7.000,619166,731166,2395,2609,1156,1365
brass_f6_r1_v1,brass,6,sliding,winsb12,1607151407.561,1607151414.561,7.000,680978,792978,2513,2730,1271,1480
brass_f6_r1_v1,brass,6,sliding,winsb13,1607151410.467,1607151417.467,7.000,727475,839475,2603,2820,1358,1567
brass_f6_r1_v1,brass,6,sliding,winsb14,1607151413.780,1607151420.780,7.000,780474,892474,2707,2921,1457,1666
brass_f6_r1_v1,brass,6,sliding,winsb15,1607151417.650,1607151424.650,7.000,842396,954396,2827,3042,1573,1782
brass_f6_r1_v1,brass,6,sliding,winmb01,1607151368.943,1607151379.243,10.300,63083,227883,201,1315,118,425
brass_f6_r1_v1,brass,6,sliding,winmb02,1607151374.849,1607151385.149,10.300,157586,322386,835,1822,294,602
brass_f6_r1_v1,brass,6,sliding,winmb03,1607151379.564,1607151389.864,10.300,233024,397824,1353,1967,435,743
brass_f6_r1_v1,brass,6,sliding,winmb04,1607151385.291,1607151395.591,10.300,324652,489452,1827,2144,606,914
brass_f6_r1_v1,brass,6,sliding,winmb05,1607151389.711,1607151400.011,10.300,395372,560172,1963,2280,738,1046
brass_f6_r1_v1,brass,6,sliding,winmb06,1607151396.008,1607151406.308,10.300,496129,660929,2158,2474,926,1234
brass_f6_r1_v1,brass,6,sliding,winmb07,1607151400.267,1607151410.567,10.300,564266,729066,2289,2605,1053,1361
brass_f6_r1_v1,brass,6,sliding,winmb08,1607151405.015,1607151415.315,10.300,640248,805048,2435,2753,1195,1503
brass_f6_r1_v1,brass,6,sliding,winmb09,1607151410.974,1607151421.274,10.300,735592,900392,2619,2936,1373,1681
brass_f6_r1_v1,brass,6,sliding,winmb10,1607151416.585,1607151426.885,10.300,825359,990159,2794,3111,1541,1849
brass_f6_r1_v1,brass,6,sliding,winlb01,1607151370.375,1607151384.375,14.000,85997,309997,351,1799,161,579
brass_f6_r1_v1,brass,6,sliding,winlb02,1607151378.455,1607151392.455,14.000,215274,439274,1226,2047,402,820
brass_f6_r1_v1,brass,6,sliding,winlb04,1607151391.343,1607151405.343,14.000,421488,645488,2013,2444,787,1205
brass_f6_r1_v1,brass,6,sliding,winlb05,1607151398.752,1607151412.752,14.000,540039,764039,2243,2674,1008,1426
brass_f6_r1_v1,brass,6,sliding,winlb06,1607151406.540,1607151420.540,14.000,664635,888635,2482,2914,1241,1659
brass_f6_r1_v1,brass,6,sliding,winlb07,1607151413.443,1607151427.443,14.000,775085,999085,2696,3128,1447,1865
brass_f6_r1_v1,brass,6,sliding,wine01,1607151367.000,1607151375.500,8.500,32000,168000,0,908,60,314
brass_f6_r1_v1,brass,6,sliding,wine02,1607151371.579,1607151380.079,8.500,105258,241258,480,1412,197,450
brass_f6_r1_v1,brass,6,sliding,wine04,1607151379.787,1607151388.287,8.500,236598,372598,1379,1918,442,696
brass_f6_r1_v1,brass,6,sliding,wine05,1607151384.364,1607151392.864,8.500,309830,445830,1799,2060,578,832
brass_f6_r1_v1,brass,6,sliding,wine06,1607151388.141,1607151396.641,8.500,370259,506259,1915,2176,691,945
brass_f6_r1_v1,brass,6,sliding,wine07,1607151392.799,1607151401.299,8.500,444783,580783,2059,2320,830,1084
brass_f6_r1_v1,brass,6,sliding,wine08,1607151397.019,1607151405.519,8.500,512307,648307,2189,2450,956,1210
brass_f6_r1_v1,brass,6,sliding,wine09,1607151401.551,1607151410.051,8.500,584814,720814,2329,2589,1092,1346
brass_f6_r1_v1,brass,6,sliding,wine10,1607151404.759,1607151413.259,8.500,636145,772145,2427,2690,1188,1442
brass_f6_r1_v1,brass,6,sliding,wine11,1607151409.792,1607151418.292,8.500,716672,852672,2582,2847,1338,1592
brass_f6_r1_v1,brass,6,sliding,wine12,1607151414.295,1607151422.795,8.500,788719,924719,2723,2984,1472,1726
brass_f6_r1_v1,brass,6,sliding,wine13,1607151418.597,1607151427.097,8.500,857546,993546,2857,3117,1601,1855
brass_f9_r1_v1,brass,9,sliding,winsb01,1607152508.640,1607152515.640,7.000,42247,154247,68,286,79,288
brass_f9_r1_v1,brass,9,sliding,winsb02,1607152513.032,1607152520.032,7.000,112509,224509,204,421,210,419
brass_f9_r1_v1,brass,9,sliding,winsb03,1607152516.655,1607152523.655,7.000,170484,282484,318,533,318,527
brass_f9_r1_v1,brass,9,sliding,winsb04,1607152520.130,1607152527.130,7.000,226081,338081,426,639,422,631
brass_f9_r1_v1,brass,9,sliding,winsb05,1607152522.781,1607152529.781,7.000,268499,380499,507,720,501,710
brass_f9_r1_v1,brass,9,sliding,winsb06,1607152527.146,1607152534.146,7.000,338340,450340,641,855,631,840
brass_f9_r1_v1,brass,9,sliding,winsb07,1607152530.559,1607152537.559,7.000,392951,504951,746,961,733,942
brass_f9_r1_v1,brass,9,sliding,winsb09,1607152537.129,1607152544.129,7.000,498064,610064,948,1163,929,1138
brass_f9_r1_v1,brass,9,sliding,winsb10,1607152540.369,1607152547.369,7.000,549904,661904,1051,1265,1026,1234
brass_f9_r1_v1,brass,9,sliding,winsb12,1607152548.095,1607152555.095,7.000,673515,785515,1288,1503,1256,1465
brass_f9_r1_v1,brass,9,sliding,winsb13,1607152550.904,1607152557.904,7.000,718471,830471,1376,1589,1340,1549
brass_f9_r1_v1,brass,9,sliding,winsb15,1607152558.090,1607152565.090,7.000,833438,945438,1595,1810,1554,1763
brass_f9_r1_v1,brass,9,sliding,winsb16,1607152562.103,1607152569.103,7.000,897641,1009641,1719,1935,1674,1883
brass_f9_r1_v1,brass,9,sliding,winmb01,1607152509.265,1607152519.565,10.300,52241,217041,87,407,97,405
brass_f9_r1_v1,brass,9,sliding,winmb02,1607152515.483,1607152525.783,10.300,151735,316535,282,599,283,590
brass_f9_r1_v1,brass,9,sliding,winmb03,1607152520.452,1607152530.752,10.300,231227,396027,436,752,431,739
brass_f9_r1_v1,brass,9,sliding,winmb05,1607152530.914,1607152541.214,10.300,398619,563419,758,1075,743,1051
brass_f9_r1_v1,brass,9,sliding,winmb06,1607152534.977,1607152545.277,10.300,463635,628435,882,1199,865,1172
brass_f9_r1_v1,brass,9,sliding,winmb07,1607152541.274,1607152551.574,10.300,564377,729177,1078,1395,1053,1360
brass_f9_r1_v1,brass,9,sliding,winmb08,1607152546.045,1607152556.345,10.300,640715,805515,1225,1541,1195,1502
brass_f9_r1_v1,brass,9,sliding,winmb09,1607152551.838,1607152562.138,10.300,733407,898207,1404,1719,1368,1675
brass_f9_r1_v1,brass,9,sliding,winmb10,1607152555.655,1607152565.955,10.300,794474,959274,1521,1837,1482,1789
brass_f9_r1_v1,brass,9,sliding,winlb01,1607152511.617,1607152525.617,14.000,89868,313868,161,594,168,585
brass_f9_r1_v1,brass,9,sliding,winlb02,1607152516.990,1607152530.990,14.000,175841,399841,328,759,328,746
brass_f9_r1_v1,brass,9,sliding,winlb03,1607152524.573,1607152538.573,14.000,297169,521169,562,993,554,972
brass_f9_r1_v1,brass,9,sliding,winlb04,1607152531.754,1607152545.754,14.000,412058,636058,784,1215,768,1186
brass_f9_r1_v1,brass,9,sliding,winlb06,1607152546.031,1607152560.031,14.000,640491,864491,1224,1653,1195,1612
brass_f9_r1_v1,brass,9,sliding,winlb07,1607152552.394,1607152566.394,14.000,742298,966298,1421,1851,1384,1802
brass_f9_r1_v1,brass,9,sliding,wine01,1607152507.400,1607152515.900,8.500,22400,158400,29,294,42,295
brass_f9_r1_v1,brass,9,sliding,wine02,1607152512.145,1607152520.645,8.500,98318,234318,178,440,183,437
brass_f9_r1_v1,brass,9,sliding,wine03,1607152515.550,1607152524.050,8.500,152808,288808,284,545,285,539
brass_f9_r1_v1,brass,9,sliding,wine04,1607152519.671,1607152528.171,8.500,218741,354741,411,671,408,662
brass_f9_r1_v1,brass,9,sliding,wine05,1607152524.130,1607152532.630,8.500,290082,426082,549,809,541,795
brass_f9_r1_v1,brass,9,sliding,wine06,1607152528.760,1607152537.260,8.500,364157,500157,689,952,679,933
brass_f9_r1_v1,brass,9,sliding,wine07,1607152532.969,1607152541.469,8.500,431503,567503,820,1083,805,1058
brass_f9_r1_v1,brass,9,sliding,wine08,1607152537.545,1607152546.045,8.500,504718,640718,961,1224,941,1195
brass_f9_r1_v1,brass,9,sliding,wine09,1607152541.477,1607152549.977,8.500,567634,703634,1084,1346,1059,1312
brass_f9_r1_v1,brass,9,sliding,wine10,1607152545.380,1607152553.880,8.500,630084,766084,1204,1466,1175,1429
brass_f9_r1_v1,brass,9,sliding,wine11,1607152549.789,1607152558.289,8.500,700623,836623,1341,1600,1307,1560
brass_f9_r1_v1,brass,9,sliding,wine12,1607152554.556,1607152563.056,8.500,776890,912890,1488,1746,1449,1703
brass_f9_r1_v1,brass,9,sliding,wine13,1607152558.561,1607152567.061,8.500,840981,976981,1609,1871,1568,1822
linen_f3_r1_v1,linen,3,sliding,winsb02,1607135160.333,1607135167.333,7.000,117326,229326,188,404,217,423
linen_f3_r1_v1,linen,3,sliding,winsb04,1607135167.569,1607135174.569,7.000,233098,345098,412,625,430,637
linen_f3_r1_v1,linen,3,sliding,winsb05,1607135171.336,1607135178.336,7.000,293371,405371,527,740,542,749
linen_f3_r1_v1,linen,3,sliding,winsb06,1607135174.098,1607135181.098,7.000,337564,449564,611,827,623,830
linen_f3_r1_v1,linen,3,sliding,winsb07,1607135177.872,1607135184.872,7.000,397949,509949,727,944,735,942
linen_f3_r1_v1,linen,3,sliding,winsb08,1607135181.900,1607135188.900,7.000,462407,574407,852,1068,854,1061
linen_f3_r1_v1,linen,3,sliding,winsb09,1607135184.490,1607135191.490,7.000,503844,615844,933,1148,930,1137
linen_f3_r1_v1,linen,3,sliding,winsb10,1607135188.809,1607135195.809,7.000,572941,684941,1067,1281,1058,1265
linen_f3_r1_v1,linen,3,sliding,winsb11,1607135191.881,1607135198.881,7.000,622098,734098,1161,1377,1149,1356
linen_f3_r1_v1,linen,3,sliding,winsb12,1607135195.816,1607135202.816,7.000,685061,797061,1282,1499,1265,1472
linen_f3_r1_v1,linen,3,sliding,winsb13,1607135198.455,1607135205.455,7.000,727287,839287,1365,1579,1343,1550
linen_f3_r1_v1,linen,3,sliding,winsb14,1607135202.328,1607135209.328,7.000,789253,901253,1484,1699,1457,1664
linen_f3_r1_v1,linen,3,sliding,winsb15,1607135205.528,1607135212.528,7.000,840441,952441,1582,1797,1552,1759
linen_f3_r1_v1,linen,3,sliding,winsb16,1607135209.630,1607135216.630,7.000,906084,1018084,1709,1921,1673,1880
linen_f3_r1_v1,linen,3,sliding,winsb17,1607135212.733,1607135219.733,7.000,955721,1067721,1804,2017,1765,1972
linen_f3_r1_v1,linen,3,sliding,winmb01,1607135158.108,1607135168.408,10.300,81730,246530,120,437,151,455
linen_f3_r1_v1,linen,3,sliding,winmb02,1607135163.631,1607135173.931,10.300,170091,334891,292,605,314,618
linen_f3_r1_v1,linen,3,sliding,winmb03,1607135167.518,1607135177.818,10.300,232295,397095,411,724,429,733
linen_f3_r1_v1,linen,3,sliding,winmb04,1607135173.809,1607135184.109,10.300,332937,497737,603,920,615,919
linen_f3_r1_v1,linen,3,sliding,winmb05,1607135177.714,1607135188.014,10.300,395430,560230,722,1041,730,1035
linen_f3_r1_v1,linen,3,sliding,winmb06,1607135183.361,1607135193.661,10.300,485773,650573,898,1215,897,1201
linen_f3_r1_v1,linen,3,sliding,winmb07,1607135188.587,1607135198.887,10.300,569384,734184,1060,1377,1051,1356
linen_f3_r1_v1,linen,3,sliding,winmb08,1607135193.828,1607135204.128,10.300,653244,818044,1221,1538,1206,1511
linen_f3_r1_v1,linen,3,sliding,winmb10,1607135204.571,1607135214.871,10.300,825135,989935,1553,1868,1524,1828
linen_f3_r1_v1,linen,3,sliding,winmb11,1607135209.000,1607135219.300,10.300,895995,1060795,1690,2004,1655,1959
linen_f3_r1_v1,linen,3,sliding,winlb01,1607135158.237,1607135172.237,14.000,83787,307787,124,553,155,568
linen_f3_r1_v1,linen,3,sliding,winlb02,1607135166.483,1607135180.483,14.000,215721,439721,378,807,398,812
linen_f3_r1_v1,linen,3,sliding,winlb04,1607135179.742,1607135193.742,14.000,427880,651880,785,1218,790,1204
linen_f3_r1_v1,linen,3,sliding,winlb05,1607135186.393,1607135200.393,14.000,534288,758288,992,1423,987,1400
linen_f3_r1_v1,linen,3,sliding,winlb06,1607135194.759,1607135208.759,14.000,668149,892149,1250,1682,1234,1647
linen_f3_r1_v1,linen,3,sliding,winlb07,1607135200.333,1607135214.333,14.000,757336,981336,1422,1852,1398,1812
linen_f3_r1_v1,linen,3,sliding,wine01,1607135155.705,1607135164.205,8.500,43274,179274,46,309,80,331
linen_f3_r1_v1,linen,3,sliding,wine02,1607135159.868,1607135168.368,8.500,109892,245892,174,436,203,454
linen_f3_r1_v1,linen,3,sliding,wine03,1607135163.934,1607135172.434,8.500,174945,310945,301,559,323,574
linen_f3_r1_v1,linen,3,sliding,wine04,1607135168.554,1607135177.054,8.500,248872,384872,442,701,460,711
linen_f3_r1_v1,linen,3,sliding,wine05,1607135172.763,1607135181.263,8.500,316205,452205,570,832,584,835
linen_f3_r1_v1,linen,3,sliding,wine06,1607135176.787,1607135185.287,8.500,380584,516584,694,956,703,954
linen_f3_r1_v1,linen,3,sliding,wine07,1607135181.180,1607135189.680,8.500,450878,586878,830,1092,833,1084
linen_f3_r1_v1,linen,3,sliding,wine08,1607135184.648,1607135193.148,8.500,506362,642362,938,1199,935,1186
linen_f3_r1_v1,linen,3,sliding,wine09,1607135188.763,1607135197.263,8.500,572201,708201,1065,1327,1057,1308
linen_f3_r1_v1,linen,3,sliding,wine10,1607135193.687,1607135202.187,8.500,650989,786989,1217,1478,1202,1453
linen_f3_r1_v1,linen,3,sliding,wine11,1607135197.994,1607135206.494,8.500,719898,855898,1350,1611,1329,1580
linen_f3_r1_v1,linen,3,sliding,wine12,1607135201.545,1607135210.045,8.500,776728,912728,1459,1721,1434,1685
linen_f3_r1_v1,linen,3,sliding,wine13,1607135206.087,1607135214.587,8.500,849389,985389,1599,1859,1568,1820
linen_f3_r1_v1,linen,3,sliding,wine14,1607135210.993,1607135219.493,8.500,927889,1063889,1751,2010,1713,1965
linen_f6_r1_v1,linen,6,sliding,winsb01,1607135341.814,1607135348.814,7.000,61032,173032,157,609,114,322
linen_f6_r1_v1,linen,6,sliding,winsb02,1607135345.332,1607135352.332,7.000,117316,229316,502,715,219,427
linen_f6_r1_v1,linen,6,sliding,winsb03,1607135348.429,1607135355.429,7.000,166861,278861,598,811,311,520
linen_f6_r1_v1,linen,6,sliding,winsb04,1607135352.277,1607135359.277,7.000,228437,340437,715,932,426,634
linen_f6_r1_v1,linen,6,sliding,winsb05,1607135355.775,1607135362.775,7.000,284394,396394,823,1039,530,739
linen_f6_r1_v1,linen,6,sliding,winsb06,1607135358.818,1607135365.818,7.000,333094,445094,919,1132,621,829
linen_f6_r1_v1,linen,6,sliding,winsb08,1607135366.325,1607135373.325,7.000,453199,565199,1148,1364,845,1053
linen_f6_r1_v1,linen,6,sliding,winsb09,1607135369.232,1607135376.232,7.000,499708,611708,1237,1453,931,1140
linen_f6_r1_v1,linen,6,sliding,winsb10,1607135373.536,1607135380.536,7.000,568581,680581,1371,1585,1060,1268
linen_f6_r1_v1,linen,6,sliding,winsb11,1607135377.252,1607135384.252,7.000,628035,740035,1485,1699,1170,1379
linen_f6_r1_v1,linen,6,sliding,winsb12,1607135380.344,1607135387.344,7.000,677510,789510,1580,1795,1263,1471
linen_f6_r1_v1,linen,6,sliding,winsb13,1607135383.561,1607135390.561,7.000,728971,840971,1679,1893,1359,1567
linen_f6_r1_v1,linen,6,sliding,winsb14,1607135386.922,1607135393.922,7.000,782750,894750,1782,1999,1459,1667
linen_f6_r1_v1,linen,6,sliding,winsb15,1607135390.931,1607135397.931,7.000,846898,958898,1906,2122,1578,1787
linen_f6_r1_v1,linen,6,sliding,winsb16,1607135393.930,1607135400.930,7.000,894878,1006878,2000,2213,1668,1876
linen_f6_r1_v1,linen,6,sliding,winsb17,1607135397.832,1607135404.832,7.000,957305,1069305,2120,2334,1784,1993
linen_f6_r1_v1,linen,6,sliding,winmb01,1607135342.733,1607135353.033,10.300,75727,240527,259,737,141,448
linen_f6_r1_v1,linen,6,sliding,winmb02,1607135348.439,1607135358.739,10.300,167031,331831,598,915,311,618
linen_f6_r1_v1,linen,6,sliding,winmb03,1607135352.214,1607135362.514,10.300,227426,392226,713,1030,424,731
linen_f6_r1_v1,linen,6,sliding,winmb04,1607135358.025,1607135368.325,10.300,320399,485199,893,1209,597,904
linen_f6_r1_v1,linen,6,sliding,winmb05,1607135363.552,1607135373.852,10.300,408834,573634,1064,1380,762,1069
linen_f6_r1_v1,linen,6,sliding,winmb06,1607135367.826,1607135378.126,10.300,477221,642021,1194,1511,889,1196
linen_f6_r1_v1,linen,6,sliding,winmb07,1607135373.302,1607135383.602,10.300,564833,729633,1364,1679,1053,1360
linen_f6_r1_v1,linen,6,sliding,winmb08,1607135377.950,1607135388.250,10.300,639195,803995,1507,1823,1191,1498
linen_f6_r1_v1,linen,6,sliding,winmb09,1607135384.124,1607135394.424,10.300,737984,902784,1696,2014,1375,1682
linen_f6_r1_v1,linen,6,sliding,winmb10,1607135388.288,1607135398.588,10.300,804610,969410,1825,2143,1499,1807
linen_f6_r1_v1,linen,6,sliding,winmb11,1607135393.913,1607135404.213,10.300,894607,1059407,2000,2316,1667,1974
linen_f6_r1_v1,linen,6,sliding,winlb01,1607135344.284,1607135358.284,14.000,100550,324550,413,901,187,605
