clip_id,sample_id,session_id,material_english,material_chinese,class_id,force_n,split,slice_mode,phase,source_start_epoch,source_end_epoch,source_duration_s,window_stride_s,stretch_factor,stored_duration_s,audio_path,tactile_path,video_path
polyester_000950,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155873.1900,1607155873.6900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000950.wav,dataset/tactile/polyester/polyester_tactile_000950.csv,dataset/video/polyester/polyester_video_000950.avi
polyester_000951,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155873.3400,1607155873.8400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000951.wav,dataset/tactile/polyester/polyester_tactile_000951.csv,dataset/video/polyester/polyester_video_000951.avi
polyester_000952,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155873.4900,1607155873.9900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000952.wav,dataset/tactile/polyester/polyester_tactile_000952.csv,dataset/video/polyester/polyester_video_000952.avi
polyester_000953,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155873.6400,1607155874.1400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000953.wav,dataset/tactile/polyester/polyester_tactile_000953.csv,dataset/video/polyester/polyester_video_000953.avi
polyester_000954,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155873.7900,1607155874.2900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000954.wav,dataset/tactile/polyester/polyester_tactile_000954.csv,dataset/video/polyester/polyester_video_000954.avi
polyester_000955,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155873.9400,1607155874.4400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000955.wav,dataset/tactile/polyester/polyester_tactile_000955.csv,dataset/video/polyester/polyester_video_000955.avi
polyester_000956,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.0900,1607155874.5900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000956.wav,dataset/tactile/polyester/polyester_tactile_000956.csv,dataset/video/polyester/polyester_video_000956.avi
polyester_000957,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.2400,1607155874.7400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000957.wav,dataset/tactile/polyester/polyester_tactile_000957.csv,dataset/video/polyester/polyester_video_000957.avi
polyester_000958,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.3900,1607155874.8900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000958.wav,dataset/tactile/polyester/polyester_tactile_000958.csv,dataset/video/polyester/polyester_video_000958.avi
polyester_000959,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.5400,1607155875.0400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000959.wav,dataset/tactile/polyester/polyester_tactile_000959.csv,dataset/video/polyester/polyester_video_000959.avi
polyester_000960,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.6900,1607155875.1900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000960.wav,dataset/tactile/polyester/polyester_tactile_000960.csv,dataset/video/polyester/polyester_video_000960.avi
polyester_000961,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.8400,1607155875.3400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000961.wav,dataset/tactile/polyester/polyester_tactile_000961.csv,dataset/video/polyester/polyester_video_000961.avi
polyester_000962,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155874.9900,1607155875.4900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000962.wav,dataset/tactile/polyester/polyester_tactile_000962.csv,dataset/video/polyester/polyester_video_000962.avi
polyester_000963,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155875.1400,1607155875.6400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000963.wav,dataset/tactile/polyester/polyester_tactile_000963.csv,dataset/video/polyester/polyester_video_000963.avi
polyester_000964,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155875.2900,1607155875.7900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000964.wav,dataset/tactile/polyester/polyester_tactile_000964.csv,dataset/video/polyester/polyester_video_000964.avi
polyester_000965,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155875.4400,1607155875.9400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000965.wav,dataset/tactile/polyester/polyester_tactile_000965.csv,dataset/video/polyester/polyester_video_000965.avi
polyester_000966,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155875.5900,1607155876.0900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000966.wav,dataset/tactile/polyester/polyester_tactile_000966.csv,dataset/video/polyester/polyester_video_000966.avi
polyester_000967,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155875.7400,1607155876.2400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000967.wav,dataset/tactile/polyester/polyester_tactile_000967.csv,dataset/video/polyester/polyester_video_000967.avi
polyester_000968,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155875.8900,1607155876.3900,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000968.wav,dataset/tactile/polyester/polyester_tactile_000968.csv,dataset/video/polyester/polyester_video_000968.avi
polyester_000969,VisTouch_polyester_f9_r1_v1_seg01b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155876.0400,1607155876.5400,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000969.wav,dataset/tactile/polyester/polyester_tactile_000969.csv,dataset/video/polyester/polyester_video_000969.avi
polyester_000970,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155876.6200,1607155877.1200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000970.wav,dataset/tactile/polyester/polyester_tactile_000970.csv,dataset/video/polyester/polyester_video_000970.avi
polyester_000971,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155876.7700,1607155877.2700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000971.wav,dataset/tactile/polyester/polyester_tactile_000971.csv,dataset/video/polyester/polyester_video_000971.avi
polyester_000972,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155876.9200,1607155877.4200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000972.wav,dataset/tactile/polyester/polyester_tactile_000972.csv,dataset/video/polyester/polyester_video_000972.avi
polyester_000973,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.0700,1607155877.5700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000973.wav,dataset/tactile/polyester/polyester_tactile_000973.csv,dataset/video/polyester/polyester_video_000973.avi
polyester_000974,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.2200,1607155877.7200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000974.wav,dataset/tactile/polyester/polyester_tactile_000974.csv,dataset/video/polyester/polyester_video_000974.avi
polyester_000975,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.3700,1607155877.8700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000975.wav,dataset/tactile/polyester/polyester_tactile_000975.csv,dataset/video/polyester/polyester_video_000975.avi
polyester_000976,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.5200,1607155878.0200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000976.wav,dataset/tactile/polyester/polyester_tactile_000976.csv,dataset/video/polyester/polyester_video_000976.avi
polyester_000977,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.6700,1607155878.1700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000977.wav,dataset/tactile/polyester/polyester_tactile_000977.csv,dataset/video/polyester/polyester_video_000977.avi
polyester_000978,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.8200,1607155878.3200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000978.wav,dataset/tactile/polyester/polyester_tactile_000978.csv,dataset/video/polyester/polyester_video_000978.avi
polyester_000979,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155877.9700,1607155878.4700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000979.wav,dataset/tactile/polyester/polyester_tactile_000979.csv,dataset/video/polyester/polyester_video_000979.avi
polyester_000980,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155878.1200,1607155878.6200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000980.wav,dataset/tactile/polyester/polyester_tactile_000980.csv,dataset/video/polyester/polyester_video_000980.avi
polyester_000981,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155878.2700,1607155878.7700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000981.wav,dataset/tactile/polyester/polyester_tactile_000981.csv,dataset/video/polyester/polyester_video_000981.avi
polyester_000982,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155878.4200,1607155878.9200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000982.wav,dataset/tactile/polyester/polyester_tactile_000982.csv,dataset/video/polyester/polyester_video_000982.avi
polyester_000983,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155878.5700,1607155879.0700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000983.wav,dataset/tactile/polyester/polyester_tactile_000983.csv,dataset/video/polyester/polyester_video_000983.avi
polyester_000984,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155878.7200,1607155879.2200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000984.wav,dataset/tactile/polyester/polyester_tactile_000984.csv,dataset/video/polyester/polyester_video_000984.avi
polyester_000985,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155878.8700,1607155879.3700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000985.wav,dataset/tactile/polyester/polyester_tactile_000985.csv,dataset/video/polyester/polyester_video_000985.avi
polyester_000986,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.0200,1607155879.5200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000986.wav,dataset/tactile/polyester/polyester_tactile_000986.csv,dataset/video/polyester/polyester_video_000986.avi
polyester_000987,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.1700,1607155879.6700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000987.wav,dataset/tactile/polyester/polyester_tactile_000987.csv,dataset/video/polyester/polyester_video_000987.avi
polyester_000988,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.3200,1607155879.8200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000988.wav,dataset/tactile/polyester/polyester_tactile_000988.csv,dataset/video/polyester/polyester_video_000988.avi
polyester_000989,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.4700,1607155879.9700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000989.wav,dataset/tactile/polyester/polyester_tactile_000989.csv,dataset/video/polyester/polyester_video_000989.avi
polyester_000990,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.6200,1607155880.1200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000990.wav,dataset/tactile/polyester/polyester_tactile_000990.csv,dataset/video/polyester/polyester_video_000990.avi
polyester_000991,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.7700,1607155880.2700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000991.wav,dataset/tactile/polyester/polyester_tactile_000991.csv,dataset/video/polyester/polyester_video_000991.avi
polyester_000992,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155879.9200,1607155880.4200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000992.wav,dataset/tactile/polyester/polyester_tactile_000992.csv,dataset/video/polyester/polyester_video_000992.avi
polyester_000993,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.0700,1607155880.5700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000993.wav,dataset/tactile/polyester/polyester_tactile_000993.csv,dataset/video/polyester/polyester_video_000993.avi
polyester_000994,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.2200,1607155880.7200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000994.wav,dataset/tactile/polyester/polyester_tactile_000994.csv,dataset/video/polyester/polyester_video_000994.avi
polyester_000995,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.3700,1607155880.8700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000995.wav,dataset/tactile/polyester/polyester_tactile_000995.csv,dataset/video/polyester/polyester_video_000995.avi
polyester_000996,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.5200,1607155881.0200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000996.wav,dataset/tactile/polyester/polyester_tactile_000996.csv,dataset/video/polyester/polyester_video_000996.avi
polyester_000997,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.6700,1607155881.1700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000997.wav,dataset/tactile/polyester/polyester_tactile_000997.csv,dataset/video/polyester/polyester_video_000997.avi
polyester_000998,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.8200,1607155881.3200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000998.wav,dataset/tactile/polyester/polyester_tactile_000998.csv,dataset/video/polyester/polyester_video_000998.avi
polyester_000999,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155880.9700,1607155881.4700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_000999.wav,dataset/tactile/polyester/polyester_tactile_000999.csv,dataset/video/polyester/polyester_video_000999.avi
polyester_001000,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155881.1200,1607155881.6200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001000.wav,dataset/tactile/polyester/polyester_tactile_001000.csv,dataset/video/polyester/polyester_video_001000.avi
polyester_001001,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155881.2700,1607155881.7700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001001.wav,dataset/tactile/polyester/polyester_tactile_001001.csv,dataset/video/polyester/polyester_video_001001.avi
polyester_001002,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155881.4200,1607155881.9200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001002.wav,dataset/tactile/polyester/polyester_tactile_001002.csv,dataset/video/polyester/polyester_video_001002.avi
polyester_001003,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155881.5700,1607155882.0700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001003.wav,dataset/tactile/polyester/polyester_tactile_001003.csv,dataset/video/polyester/polyester_video_001003.avi
polyester_001004,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155881.7200,1607155882.2200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001004.wav,dataset/tactile/polyester/polyester_tactile_001004.csv,dataset/video/polyester/polyester_video_001004.avi
polyester_001005,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155881.8700,1607155882.3700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001005.wav,dataset/tactile/polyester/polyester_tactile_001005.csv,dataset/video/polyester/polyester_video_001005.avi
polyester_001006,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155882.0200,1607155882.5200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001006.wav,dataset/tactile/polyester/polyester_tactile_001006.csv,dataset/video/polyester/polyester_video_001006.avi
polyester_001007,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155882.1700,1607155882.6700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001007.wav,dataset/tactile/polyester/polyester_tactile_001007.csv,dataset/video/polyester/polyester_video_001007.avi
polyester_001008,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155882.3200,1607155882.8200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001008.wav,dataset/tactile/polyester/polyester_tactile_001008.csv,dataset/video/polyester/polyester_video_001008.avi
polyester_001009,VisTouch_polyester_f9_r1_v1_seg02a,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,rise,1607155882.4700,1607155882.9700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001009.wav,dataset/tactile/polyester/polyester_tactile_001009.csv,dataset/video/polyester/polyester_video_001009.avi
polyester_001010,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155882.9700,1607155883.4700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001010.wav,dataset/tactile/polyester/polyester_tactile_001010.csv,dataset/video/polyester/polyester_video_001010.avi
polyester_001011,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155883.1200,1607155883.6200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001011.wav,dataset/tactile/polyester/polyester_tactile_001011.csv,dataset/video/polyester/polyester_video_001011.avi
polyester_001012,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155883.2700,1607155883.7700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001012.wav,dataset/tactile/polyester/polyester_tactile_001012.csv,dataset/video/polyester/polyester_video_001012.avi
polyester_001013,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155883.4200,1607155883.9200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001013.wav,dataset/tactile/polyester/polyester_tactile_001013.csv,dataset/video/polyester/polyester_video_001013.avi
polyester_001014,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155883.5700,1607155884.0700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001014.wav,dataset/tactile/polyester/polyester_tactile_001014.csv,dataset/video/polyester/polyester_video_001014.avi
polyester_001015,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155883.7200,1607155884.2200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001015.wav,dataset/tactile/polyester/polyester_tactile_001015.csv,dataset/video/polyester/polyester_video_001015.avi
polyester_001016,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155883.8700,1607155884.3700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001016.wav,dataset/tactile/polyester/polyester_tactile_001016.csv,dataset/video/polyester/polyester_video_001016.avi
polyester_001017,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.0200,1607155884.5200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001017.wav,dataset/tactile/polyester/polyester_tactile_001017.csv,dataset/video/polyester/polyester_video_001017.avi
polyester_001018,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.1700,1607155884.6700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001018.wav,dataset/tactile/polyester/polyester_tactile_001018.csv,dataset/video/polyester/polyester_video_001018.avi
polyester_001019,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.3200,1607155884.8200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001019.wav,dataset/tactile/polyester/polyester_tactile_001019.csv,dataset/video/polyester/polyester_video_001019.avi
polyester_001020,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.4700,1607155884.9700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001020.wav,dataset/tactile/polyester/polyester_tactile_001020.csv,dataset/video/polyester/polyester_video_001020.avi
polyester_001021,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.6200,1607155885.1200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001021.wav,dataset/tactile/polyester/polyester_tactile_001021.csv,dataset/video/polyester/polyester_video_001021.avi
polyester_001022,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.7700,1607155885.2700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001022.wav,dataset/tactile/polyester/polyester_tactile_001022.csv,dataset/video/polyester/polyester_video_001022.avi
polyester_001023,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155884.9200,1607155885.4200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001023.wav,dataset/tactile/polyester/polyester_tactile_001023.csv,dataset/video/polyester/polyester_video_001023.avi
polyester_001024,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.0700,1607155885.5700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001024.wav,dataset/tactile/polyester/polyester_tactile_001024.csv,dataset/video/polyester/polyester_video_001024.avi
polyester_001025,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.2200,1607155885.7200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001025.wav,dataset/tactile/polyester/polyester_tactile_001025.csv,dataset/video/polyester/polyester_video_001025.avi
polyester_001026,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.3700,1607155885.8700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001026.wav,dataset/tactile/polyester/polyester_tactile_001026.csv,dataset/video/polyester/polyester_video_001026.avi
polyester_001027,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.5200,1607155886.0200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001027.wav,dataset/tactile/polyester/polyester_tactile_001027.csv,dataset/video/polyester/polyester_video_001027.avi
polyester_001028,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.6700,1607155886.1700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001028.wav,dataset/tactile/polyester/polyester_tactile_001028.csv,dataset/video/polyester/polyester_video_001028.avi
polyester_001029,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.8200,1607155886.3200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001029.wav,dataset/tactile/polyester/polyester_tactile_001029.csv,dataset/video/polyester/polyester_video_001029.avi
polyester_001030,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155885.9700,1607155886.4700,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001030.wav,dataset/tactile/polyester/polyester_tactile_001030.csv,dataset/video/polyester/polyester_video_001030.avi
polyester_001031,VisTouch_polyester_f9_r1_v1_seg02b,polyester_f9_r1_v1,polyester,涤纶,3,9,test,half,fall,1607155886.1200,1607155886.6200,0.500,0.150,4.0,2.000,dataset/audio/polyester/polyester_audio_001031.wav,dataset/tactile/polyester/polyester_tactile_001031.csv,dataset/video/polyester/polyester_video_001031.avi
